6_Fattahi;10;0.07011842727661133;1165;58;0;516;True
6_Fattahi;10;0.07732033729553223;1305;65;0;516;True
6_Fattahi;10;0.026038408279418945;245;12;0;516;False
6_Fattahi;10;0.026027441024780273;265;13;0;516;False
6_Fattahi;10;0.0474855899810791;725;36;0;516;False
6_Fattahi;10;0.12099242210388184;2405;120;0;516;False
6_Fattahi;10;0.01566290855407715;45;2;0;516;False
6_Fattahi;10;0.05315566062927246;545;27;0;516;False
6_Fattahi;10;0.08107781410217285;1365;68;0;516;False
6_Fattahi;10;0.05485081672668457;845;42;0;516;False
6_Fattahi;10;0.02899336814880371;325;16;0;516;False
6_Fattahi;10;0.03055262565612793;325;16;0;516;False
6_Fattahi;10;0.06303787231445312;1005;50;0;516;False
6_Fattahi;10;0.03167867660522461;385;19;0;516;False
6_Fattahi;10;0.07100081443786621;1165;58;0;516;False
6_Fattahi;10;0.027545928955078125;285;14;0;516;False
6_Fattahi;10;0.018030166625976562;65;3;0;516;False
6_Fattahi;10;0.0169985294342041;45;2;0;516;False
6_Fattahi;10;0.06257104873657227;1025;51;0;516;False
6_Fattahi;10;0.01903676986694336;105;5;0;516;False
6_Fattahi;10;0.03499722480773926;425;21;0;516;False
6_Fattahi;10;0.07652902603149414;1285;64;0;516;False
6_Fattahi;10;0.022019624710083008;145;7;0;516;False
6_Fattahi;10;0.013020515441894531;5;0;0;516;False
6_Fattahi;10;0.03358602523803711;405;20;0;516;False
6_Fattahi;10;0.021039247512817383;145;7;0;516;False
6_Fattahi;10;0.0675816535949707;1105;55;0;516;False
6_Fattahi;10;0.06403708457946777;1045;52;0;516;False
6_Fattahi;10;0.04362654685974121;605;30;0;516;False
6_Fattahi;10;0.032036542892456055;365;18;0;516;False
6_Fattahi;10;0.05159950256347656;785;39;0;516;False
6_Fattahi;10;0.07700419425964355;1265;63;0;516;False
6_Fattahi;15;165.8863799571991;733420;1556;11;514;True
6_Fattahi;15;4.466819524765015;43920;768;3;514;True
6_Fattahi;15;66.41091990470886;303640;1083;7;514;True
6_Fattahi;15;18.95522689819336;88730;670;5;514;True
6_Fattahi;15;1.310828447341919;13805;312;2;514;True
6_Fattahi;15;67.35779023170471;312300;1091;7;514;True
6_Fattahi;15;7.409162521362305;51195;570;4;514;True
6_Fattahi;15;40.77852249145508;181905;902;6;514;True
6_Fattahi;15;69.93925786018372;335780;979;7;514;True
6_Fattahi;15;3.388695240020752;31000;438;3;514;True
6_Fattahi;15;43.43088221549988;209325;1117;6;514;True
6_Fattahi;15;4.192056894302368;40760;533;3;514;True
6_Fattahi;15;6.7567665576934814;44735;517;4;514;True
6_Fattahi;15;125.14645457267761;606750;1421;9;514;True
6_Fattahi;15;3.808870792388916;35840;486;3;514;True
6_Fattahi;15;66.33457660675049;302840;1071;7;514;True
6_Fattahi;15;24.18354630470276;145190;934;5;514;True
6_Fattahi;15;38.70742750167847;158925;784;6;514;True
6_Fattahi;15;48.567251682281494;259785;1187;6;514;True
6_Fattahi;15;1.3694965839385986;13805;342;2;514;True
6_Fattahi;15;22.39477014541626;128510;964;5;514;True
6_Fattahi;15;44.806252002716064;220645;1030;6;514;True
6_Fattahi;15;8.052173137664795;59275;653;4;514;True
6_Fattahi;15;2.172215700149536;24145;540;2;514;True
6_Fattahi;15;20.9885356426239;111190;719;5;514;True
6_Fattahi;15;45.24372053146362;224265;899;6;514;True
6_Fattahi;15;68.25345921516418;312300;1017;7;514;True
6_Fattahi;15;19.216607809066772;93030;657;5;514;True
6_Fattahi;15;8.815384149551392;67735;676;4;514;True
6_Fattahi;15;119.00959753990173;549470;1611;9;514;True
6_Fattahi;15;70.06563258171082;332680;1002;7;514;False
6_Fattahi;15;19.850561141967773;95290;633;5;514;False
6_Fattahi;15;87.64125061035156;362695;1201;8;514;False
6_Fattahi;15;111.05885219573975;462170;1173;9;514;False
6_Fattahi;15;267.058381319046;1068220;2164;15;514;False
6_Fattahi;15;23.904076099395752;127390;787;5;514;False
6_Fattahi;15;147.9550266265869;638825;1547;10;514;False
6_Fattahi;15;45.92242670059204;208305;864;6;514;False
6_Fattahi;15;168.50978136062622;664760;1450;11;514;False
6_Fattahi;15;46.94611930847168;211745;882;6;514;False
6_Fattahi;15;45.344136238098145;192685;761;6;514;False
6_Fattahi;15;135.68491959571838;548845;1552;10;514;False
6_Fattahi;15;21.906481742858887;108370;793;5;514;False
6_Fattahi;15;220.24656772613525;912310;1911;13;514;False
6_Fattahi;15;8.23195481300354;60975;661;4;514;False
6_Fattahi;15;43.53111696243286;194705;1045;6;514;False
6_Fattahi;15;9.941069602966309;78135;717;4;514;False
6_Fattahi;15;478.8199505805969;1870960;3112;23;514;False
6_Fattahi;15;201.1145875453949;922095;1767;12;514;False
6_Fattahi;15;42.885239601135254;201545;991;6;514;False
6_Fattahi;15;8.50484299659729;64055;594;4;514;False
6_Fattahi;15;54.028064489364624;312705;990;6;514;False
6_Fattahi;15;69.52732753753662;336460;1117;7;514;False
6_Fattahi;15;3.5586135387420654;32720;453;3;514;False
6_Fattahi;15;136.90775656700134;588185;1295;10;514;False
6_Fattahi;15;22.116865396499634;125130;781;5;514;False
6_Fattahi;15;160.79260849952698;683360;1494;11;514;False
6_Fattahi;15;195.84052419662476;825455;1670;12;514;False
6_Fattahi;15;8.600407838821411;64715;671;4;514;False
6_Fattahi;15;1.8431377410888672;20405;493;2;514;False
1_Brandimarte;1;51.630600452423096;99810;746;5;40;True
1_Brandimarte;1;95.4088625907898;158285;950;6;40;True
1_Brandimarte;1;102.7800943851471;181865;874;6;40;True
1_Brandimarte;1;20.350809335708618;50935;607;4;40;True
1_Brandimarte;1;157.15732765197754;267000;1011;7;40;True
1_Brandimarte;1;51.44922113418579;97150;700;5;40;True
1_Brandimarte;1;52.162824392318726;98730;714;5;40;True
1_Brandimarte;1;103.23423957824707;182585;782;6;40;True
1_Brandimarte;1;52.700907468795776;103690;652;5;40;True
1_Brandimarte;1;104.12895727157593;185465;835;6;40;True
1_Brandimarte;1;106.55288648605347;191485;932;6;40;True
1_Brandimarte;1;102.23472476005554;173965;989;6;40;True
1_Brandimarte;1;99.4752402305603;166405;768;6;40;True
1_Brandimarte;1;117.3104887008667;214705;860;6;40;True
1_Brandimarte;1;21.916878700256348;47555;706;4;40;True
1_Brandimarte;1;9.691518068313599;27980;557;3;40;True
1_Brandimarte;1;175.65803790092468;275520;901;7;40;True
1_Brandimarte;1;9.753065586090088;28900;503;3;40;True
1_Brandimarte;1;108.61331939697266;169745;813;6;40;True
1_Brandimarte;1;202.8282129764557;277340;956;7;40;True
1_Brandimarte;1;257.1906716823578;345875;1038;8;40;True
1_Brandimarte;1;185.71213245391846;275060;918;7;40;True
1_Brandimarte;1;75.71725845336914;113630;784;5;40;True
1_Brandimarte;1;24.57022714614868;53235;661;4;40;True
1_Brandimarte;1;376.9934151172638;439490;1111;9;40;True
1_Brandimarte;1;467.1874120235443;602765;1339;10;40;True
1_Brandimarte;1;15.031571626663208;37640;561;3;40;True
1_Brandimarte;1;84.78791999816895;105630;743;5;40;True
1_Brandimarte;1;10.59901738166809;26460;572;3;40;True
1_Brandimarte;1;388.18621945381165;631340;1341;11;40;True
1_Brandimarte;1;23.234155416488647;61955;687;4;40;False
1_Brandimarte;1;107.30533123016357;194705;894;6;40;False
1_Brandimarte;1;8.856708288192749;26720;432;3;40;False
1_Brandimarte;1;106.82551050186157;192545;822;6;40;False
1_Brandimarte;1;231.1565136909485;418235;1093;8;40;False
1_Brandimarte;1;7.948128938674927;22760;386;3;40;False
1_Brandimarte;1;577.3143932819366;931725;1711;14;40;False
1_Brandimarte;1;218.6703553199768;372515;1059;8;40;False
1_Brandimarte;1;213.1455729007721;352075;1004;8;40;False
1_Brandimarte;1;300.2793388366699;527990;1246;9;40;False
1_Brandimarte;1;392.4610583782196;635480;1423;11;40;False
1_Brandimarte;1;8.562836170196533;24940;424;3;40;False
1_Brandimarte;1;218.28064393997192;373855;1095;8;40;False
1_Brandimarte;1;26.302608966827393;72395;622;4;40;False
1_Brandimarte;1;600.1569271087646;1004485;1859;14;41;False
1_Brandimarte;1;104.15146064758301;184045;837;6;40;False
1_Brandimarte;1;172.89935445785522;317680;936;7;40;False
1_Brandimarte;1;512.3958790302277;819850;1561;13;40;False
1_Brandimarte;1;600.169310092926;996225;1854;14;41;False
1_Brandimarte;1;50.99377250671387;92290;684;5;40;False
1_Brandimarte;1;600.0153322219849;949645;1780;14;41;False
1_Brandimarte;1;10.009291172027588;28980;485;3;40;False
1_Brandimarte;1;307.9884898662567;479730;1149;9;40;False
1_Brandimarte;1;600.0453462600708;936025;1682;14;41;False
1_Brandimarte;1;362.6739590167999;624745;1290;10;40;False
1_Brandimarte;1;20.860431432724;49615;514;4;40;False
1_Brandimarte;1;167.68294095993042;283540;953;7;40;False
1_Brandimarte;1;355.4411084651947;578945;1326;10;40;False
1_Brandimarte;1;595.7008619308472;961525;1803;14;40;False
1_Brandimarte;1;600.1880424022675;961765;1788;14;41;False
1_Brandimarte;11;15.825989961624146;8990;313;1;649;True
1_Brandimarte;11;10.675881385803223;5790;201;1;638;True
1_Brandimarte;11;14.434869289398193;8050;284;1;649;True
1_Brandimarte;11;32.28540754318237;16585;382;2;648;True
1_Brandimarte;11;15.186802387237549;8270;285;1;649;True
1_Brandimarte;11;28.21760869026184;13525;381;2;649;True
1_Brandimarte;11;29.072582721710205;14185;342;2;649;True
1_Brandimarte;11;5.222401857376099;3105;155;0;647;True
1_Brandimarte;11;60.0251407623291;28140;510;3;649;True
1_Brandimarte;11;13.11625599861145;7290;230;1;647;True
1_Brandimarte;11;27.71565318107605;13885;339;2;649;True
1_Brandimarte;11;29.3043794631958;14165;399;2;648;True
1_Brandimarte;11;12.631655931472778;6530;261;1;647;True
1_Brandimarte;11;30.471405029296875;14105;388;2;645;True
1_Brandimarte;11;12.74489426612854;6310;233;1;648;True
1_Brandimarte;11;14.429446458816528;7490;255;1;649;True
1_Brandimarte;11;33.602314949035645;16845;372;2;649;True
1_Brandimarte;11;29.718192100524902;14925;375;2;648;True
1_Brandimarte;11;60.808157205581665;28600;541;3;649;True
1_Brandimarte;11;31.950929880142212;16125;400;2;642;True
1_Brandimarte;11;28.59732460975647;13885;352;2;637;True
1_Brandimarte;11;35.01330876350403;17765;385;2;646;True
1_Brandimarte;11;18.886634588241577;10370;372;1;647;True
1_Brandimarte;11;69.18988800048828;31580;545;3;649;True
1_Brandimarte;11;17.922415494918823;9690;297;1;649;True
1_Brandimarte;11;64.56825661659241;27360;520;3;648;True
1_Brandimarte;11;4.07237434387207;2265;113;0;649;True
1_Brandimarte;11;33.100587368011475;17005;394;2;646;True
1_Brandimarte;11;30.805953979492188;15445;372;2;647;True
1_Brandimarte;11;33.447675943374634;16865;405;2;645;True
1_Brandimarte;11;25.750097036361694;12465;321;2;649;False
1_Brandimarte;11;63.70330882072449;29060;472;3;649;False
1_Brandimarte;11;18.5234956741333;10330;332;1;646;False
1_Brandimarte;11;28.414546489715576;14105;322;2;649;False
1_Brandimarte;11;14.006028652191162;7410;240;1;647;False
1_Brandimarte;11;16.622538328170776;9090;283;1;649;False
1_Brandimarte;11;39.43701148033142;20165;437;2;646;False
1_Brandimarte;11;4.940050363540649;2765;138;0;649;False
1_Brandimarte;11;31.109516859054565;14945;403;2;649;False
1_Brandimarte;11;66.04235100746155;29320;472;3;646;False
1_Brandimarte;11;3.145334482192993;1805;90;0;649;False
1_Brandimarte;11;25.052082777023315;12545;322;2;646;False
1_Brandimarte;11;31.95686650276184;16905;395;2;644;False
1_Brandimarte;11;28.687612295150757;14805;355;2;649;False
1_Brandimarte;11;13.156924962997437;7230;242;1;646;False
1_Brandimarte;11;31.38640570640564;16405;424;2;646;False
1_Brandimarte;11;61.32341003417969;28620;492;3;649;False
1_Brandimarte;11;15.616732835769653;8330;300;1;646;False
1_Brandimarte;11;15.82520055770874;8590;317;1;648;False
1_Brandimarte;11;28.578149557113647;14405;361;2;648;False
1_Brandimarte;11;16.375446796417236;9110;334;1;641;False
1_Brandimarte;11;71.87324070930481;32020;464;3;643;False
1_Brandimarte;11;35.44707751274109;17825;398;2;649;False
1_Brandimarte;11;62.56416988372803;29640;563;3;649;False
1_Brandimarte;11;58.305020570755005;27340;492;3;646;False
1_Brandimarte;11;6.410442590713501;3905;195;0;649;False
1_Brandimarte;11;36.515440940856934;19645;443;2;644;False
1_Brandimarte;11;13.499605894088745;7530;257;1;649;False
1_Brandimarte;11;57.64960193634033;26780;461;3;647;False
1_Brandimarte;11;24.735891580581665;12245;371;2;649;False
5_Kacem;4;109.24019026756287;235885;1005;6;12;True
5_Kacem;4;161.09553360939026;351540;1157;7;12;True
5_Kacem;4;220.43047785758972;465375;1280;8;12;True
5_Kacem;4;110.65258526802063;233485;1029;6;12;True
5_Kacem;4;343.4659323692322;716765;1580;10;12;True
5_Kacem;4;110.87230682373047;256405;1122;6;12;True
5_Kacem;4;56.05814504623413;142090;1071;5;12;True
5_Kacem;4;218.74801921844482;462875;1416;8;12;True
5_Kacem;4;167.01683449745178;372160;1419;7;12;True
5_Kacem;4;283.3668510913849;603570;1573;9;12;True
5_Kacem;4;106.16383337974548;238525;1108;6;12;True
5_Kacem;4;527.4192342758179;1059690;2045;13;12;True
5_Kacem;4;400.4379119873047;814940;1797;11;12;True
5_Kacem;4;541.0842723846436;1083730;2085;13;12;True
5_Kacem;4;345.685263633728;721085;1706;10;12;True
5_Kacem;4;108.39308023452759;248585;1154;6;12;True
5_Kacem;4;104.37235403060913;234705;1026;6;12;True
5_Kacem;4;167.40549397468567;355780;1334;7;12;True
5_Kacem;4;515.2475912570953;1036790;2043;13;12;True
5_Kacem;4;110.60001993179321;257085;1258;6;12;True
5_Kacem;4;166.68618035316467;352620;1301;7;12;True
5_Kacem;4;161.47076320648193;347160;1252;7;12;True
#################################################################################
5_Kacem;1;0.06459236145019531;1545;77;0;11;True
5_Kacem;1;0.21973586082458496;3930;141;1;11;True
5_Kacem;1;0.06949901580810547;1225;61;0;11;True
5_Kacem;1;0.05462980270385742;345;17;0;11;True
5_Kacem;1;1.7244234085083008;28060;441;3;11;True
5_Kacem;1;0.10224556922912598;2045;102;0;11;True
5_Kacem;1;0.06203961372375488;1225;61;0;11;True
5_Kacem;1;0.32220029830932617;6390;228;1;11;True
5_Kacem;1;0.06873035430908203;1225;61;0;11;True
5_Kacem;1;0.016536712646484375;245;12;0;11;True
5_Kacem;1;0.16658544540405273;3110;115;1;11;True
5_Kacem;1;0.05881476402282715;1025;51;0;11;True
5_Kacem;1;0.030035972595214844;545;27;0;11;True
5_Kacem;1;0.053537607192993164;1045;52;0;11;True
5_Kacem;1;0.8768315315246582;15785;325;2;11;True
5_Kacem;1;0.5130939483642578;8865;226;2;11;True
5_Kacem;1;0.07127213478088379;1205;60;0;11;True
5_Kacem;1;0.12121295928955078;2445;122;0;11;True
5_Kacem;1;0.10202646255493164;2065;103;0;11;True
5_Kacem;1;0.398179292678833;7930;245;1;11;True
5_Kacem;1;0.3552737236022949;6910;223;1;11;True
5_Kacem;1;0.08672213554382324;1625;81;0;11;True
5_Kacem;1;0.3776376247406006;7450;250;1;11;True
5_Kacem;1;0.08513402938842773;1625;81;0;11;True
5_Kacem;1;0.08734726905822754;1745;87;0;11;True
5_Kacem;1;0.3650825023651123;7070;241;1;11;True
5_Kacem;1;0.22297239303588867;4390;148;1;11;True
5_Kacem;1;0.02659749984741211;225;11;0;11;True
5_Kacem;1;0.03599834442138672;665;33;0;11;True
5_Kacem;1;0.30587172508239746;6170;203;1;11;True
5_Kacem;1;0.06640625;1125;56;0;11;False
5_Kacem;1;0.15820765495300293;3565;178;0;11;False
5_Kacem;1;0.03514575958251953;405;20;0;11;False
5_Kacem;1;0.04404187202453613;785;39;0;11;False
5_Kacem;1;0.07563591003417969;1445;72;0;11;False
5_Kacem;1;0.8558602333068848;15445;410;2;11;False
5_Kacem;1;0.22025060653686523;4270;162;1;11;False
5_Kacem;1;0.10423493385314941;1905;95;0;11;False
5_Kacem;1;0.12986540794372559;2785;139;0;11;False
5_Kacem;1;0.09767484664916992;1725;86;0;11;False
5_Kacem;1;0.7475225925445557;13245;286;2;11;False
5_Kacem;1;0.21938109397888184;4430;146;1;11;False
5_Kacem;1;1.320213794708252;20300;363;3;11;False
5_Kacem;1;0.1481187343597412;3225;161;0;11;False
5_Kacem;1;0.5559861660003662;9485;255;2;11;False
5_Kacem;1;0.1300363540649414;2005;100;0;11;False
5_Kacem;1;0.8235368728637695;15105;340;2;11;False
5_Kacem;1;0.4063432216644287;8030;290;1;11;False
5_Kacem;1;0.12144064903259277;2745;137;0;11;False
5_Kacem;1;0.1115274429321289;2205;110;0;11;False
5_Kacem;1;0.1862497329711914;3490;123;1;11;False
5_Kacem;1;0.25945472717285156;5050;161;1;11;False
5_Kacem;1;0.21844482421875;3890;142;1;11;False
5_Kacem;1;0.07490801811218262;1485;74;0;11;False
5_Kacem;1;0.029003143310546875;525;26;0;11;False
5_Kacem;1;0.09449911117553711;1885;94;0;11;False
5_Kacem;1;0.3802528381347656;7630;277;1;11;False
5_Kacem;1;0.07390165328979492;1345;67;0;11;False
5_Kacem;1;0.2959473133087158;6050;231;1;11;False
5_Kacem;1;0.03629899024963379;425;21;0;11;False
6_Fattahi;10;0.06262540817260742;1025;51;0;516;True
6_Fattahi;10;0.09761619567871094;1765;88;0;516;True
6_Fattahi;10;0.043881893157958984;645;32;0;516;True
6_Fattahi;10;0.06766891479492188;1065;53;0;516;True
6_Fattahi;10;0.044975996017456055;665;33;0;516;True
6_Fattahi;10;0.038597822189331055;485;24;0;516;True
6_Fattahi;10;0.02104330062866211;125;6;0;516;True
6_Fattahi;10;0.07146477699279785;1165;58;0;516;True
6_Fattahi;10;0.017998695373535156;65;3;0;516;True
6_Fattahi;10;0.048040151596069336;705;35;0;516;True
6_Fattahi;10;0.0216214656829834;145;7;0;516;True
6_Fattahi;10;0.04199528694152832;625;31;0;516;True
6_Fattahi;10;0.02805948257446289;285;14;0;516;True
6_Fattahi;10;0.07151651382446289;1145;57;0;516;True
6_Fattahi;10;0.0555109977722168;845;42;0;516;True
6_Fattahi;10;0.03299880027770996;385;19;0;516;True
6_Fattahi;10;0.01800060272216797;105;5;0;516;True
6_Fattahi;10;0.017969608306884766;85;4;0;516;True
6_Fattahi;10;0.024461746215820312;185;9;0;516;True
6_Fattahi;10;0.07300281524658203;1185;59;0;516;True
6_Fattahi;10;0.02350783348083496;205;10;0;516;True
6_Fattahi;10;0.04499936103820801;625;31;0;516;True
6_Fattahi;10;0.017998933792114258;85;4;0;516;True
6_Fattahi;10;0.07859373092651367;1345;67;0;516;True
6_Fattahi;10;0.06051158905029297;945;47;0;516;True
6_Fattahi;10;0.02503347396850586;205;10;0;516;True
6_Fattahi;10;0.014938116073608398;25;1;0;516;True
6_Fattahi;10;0.021068096160888672;145;7;0;516;True
6_Fattahi;10;0.027541160583496094;245;12;0;516;True
6_Fattahi;10;0.05803179740905762;905;45;0;516;True
6_Fattahi;10;0.021538257598876953;145;7;0;516;False
6_Fattahi;10;0.022991657257080078;165;8;0;516;False
6_Fattahi;10;0.024936437606811523;225;11;0;516;False
6_Fattahi;10;0.04204702377319336;545;27;0;516;False
6_Fattahi;10;0.03204202651977539;385;19;0;516;False
6_Fattahi;10;0.019985437393188477;105;5;0;516;False
6_Fattahi;10;0.07351827621459961;1125;56;0;516;False
6_Fattahi;10;0.026034116744995117;245;12;0;516;False
6_Fattahi;10;0.030014991760253906;325;16;0;516;False
6_Fattahi;10;0.04951286315917969;705;35;0;516;False
6_Fattahi;10;0.1025094985961914;1805;90;0;516;False
6_Fattahi;10;0.017441272735595703;85;4;0;516;False
6_Fattahi;10;0.029074430465698242;325;16;0;516;False
6_Fattahi;10;0.036509037017822266;445;22;0;516;False
6_Fattahi;10;0.031998634338378906;345;17;0;516;False
6_Fattahi;10;0.016032695770263672;65;3;0;516;False
6_Fattahi;10;0.07250761985778809;1205;60;0;516;False
6_Fattahi;10;0.02603459358215332;265;13;0;516;False
6_Fattahi;10;0.053595542907714844;785;39;0;516;False
6_Fattahi;10;0.037998199462890625;445;22;0;516;False
6_Fattahi;10;0.07766127586364746;1345;67;0;516;False
6_Fattahi;10;0.06950902938842773;1125;56;0;516;False
6_Fattahi;10;0.05908322334289551;945;47;0;516;False
6_Fattahi;10;0.018531322479248047;5;0;0;516;False
6_Fattahi;10;0.019036293029785156;125;6;0;516;False
6_Fattahi;10;0.016961336135864258;45;2;0;516;False
6_Fattahi;10;0.023003101348876953;165;8;0;516;False
6_Fattahi;10;0.02252197265625;145;7;0;516;False
6_Fattahi;10;0.04099631309509277;545;27;0;516;False
6_Fattahi;10;0.04300236701965332;605;30;0;516;False
6_Fattahi;15;158.7095160484314;747465;1576;10;514;True
6_Fattahi;15;346.23438930511475;1441590;2505;17;514;True
6_Fattahi;15;355.99113726615906;1463950;2520;17;514;True
6_Fattahi;15;8.786192417144775;64975;651;4;514;True
6_Fattahi;15;144.66125583648682;571765;1319;10;514;True
6_Fattahi;15;142.66184735298157;576285;1406;10;514;True
6_Fattahi;15;91.93372344970703;485680;1364;7;514;True
6_Fattahi;15;1.8687138557434082;19765;462;2;514;True
6_Fattahi;15;75.79400110244751;351620;1037;7;514;True
6_Fattahi;15;99.47148203849792;474295;1276;8;514;True
6_Fattahi;15;196.14178156852722;840935;1684;12;514;True
6_Fattahi;15;50.326751470565796;266825;1162;6;514;True
6_Fattahi;15;139.82440376281738;560925;1263;10;514;True
6_Fattahi;15;9.759871482849121;77495;739;4;514;True
6_Fattahi;15;21.43528699874878;112970;683;5;514;True
6_Fattahi;15;88.6462914943695;371475;1110;8;514;True
6_Fattahi;15;8.899760007858276;68575;679;4;514;True
6_Fattahi;15;193.7625207901001;792715;1669;12;514;True
6_Fattahi;15;21.314677715301514;110990;716;5;514;True
6_Fattahi;15;8.111950874328613;57655;643;4;514;True
6_Fattahi;15;21.42164134979248;113630;953;5;514;True
6_Fattahi;15;1.4322049617767334;14965;400;2;514;True
6_Fattahi;15;8.080537796020508;59415;673;4;514;True
6_Fattahi;15;0.5557091236114502;6350;206;1;514;True
6_Fattahi;15;30.90567922592163;199370;776;5;514;True
6_Fattahi;15;144.15256118774414;560425;1264;10;514;True
6_Fattahi;15;2.3665788173675537;26185;503;2;514;True
6_Fattahi;15;120.67738485336304;465770;1351;9;514;True
6_Fattahi;15;23.859020709991455;125870;881;5;514;True
6_Fattahi;15;0.20796513557434082;2185;109;0;514;True
6_Fattahi;15;21.636653900146484;98270;710;5;514;False
6_Fattahi;15;74.3681411743164;323880;969;7;514;False
6_Fattahi;15;94.94107007980347;385375;1103;8;514;False
